TIC,provenance,rotate?,prot,snr,power,mpower,func,gmag
115320394,field (Rampalli+23),0.0,6.944444444444439,82.63434375659135,0.08286425083046935,0.0009838216642511,0.11925568566731781,7.4769583
398777198,field (Rampalli+23),0.0,9.259259259259252,147.3251954957926,0.0816768193255899,0.0007613745913945,0.14220069546280217,10.345096
352725894,field (Rampalli+23),0.0,9.803921568627445,152.94146981286707,0.15731256030801624,0.0007762962714712,0.12635151882420564,11.8427105
41955972,field (Rampalli+23),0.0,5.988023952095804,69.04899568507372,0.02810311866123545,0.00041631859385445004,0.123012757878912,12.854733
60522614,field (Rampalli+23),1.0,2.8089887640449414,1120.070723532243,0.39668850678840006,0.00035870233943919997,0.04517783412769469,8.208426
179049236,field (Rampalli+23),0.0,7.246376811594198,42.37182497458002,0.02931734079236324,0.0007048603989524,0.17368576737202024,8.289583
139322501,field (Rampalli+23),0.0,8.196721311475404,110.73110154929046,0.11421714568805785,0.0010646873463670001,0.09549195080250125,14.038381
167601498,field (Rampalli+23),1.0,8.695652173913038,491.9972496160522,0.20379718962611731,0.0006352927016975647,0.14256500379726372,11.119825
140600147,field (Rampalli+23),0.0,17.543859649122794,60.29020452980444,0.0792127595804831,0.00136423193841405,0.1437897436295555,11.117452
383645991,field (Rampalli+23),0.0,12.048192771084327,59.67854962022401,0.05389890270877465,0.0009116741361943,0.12354180904158893,11.876235
150395529,field (Rampalli+23),0.0,12.195121951219503,139.45878820576567,0.06365807150618287,0.0005245685007749779,0.12683507826963106,12.507953
233684754,field (Rampalli+23),0.0,10.638297872340418,109.00874045646287,0.09074863002036286,0.0009107646129886665,0.16551082053383448,12.411242
425850511,field (Rampalli+23),0.0,10.309278350515456,63.65368880209408,0.05051654620886085,0.00086521502053355,0.1329499590517053,13.524799
166970183,field (Rampalli+23),0.0,11.764705882352931,90.53941922190651,0.06904539574546245,0.000857686845699075,0.17587791573127748,13.012102
349305992,field (Rampalli+23),0.0,10.309278350515456,117.21739291308812,0.05446959117997881,0.00048399171062745003,0.12298128696780898,11.953719
229738794,field (Rampalli+23),0.0,9.999999999999991,50.33928491079,0.0354621863098116,0.000705811208029,0.2050684192694331,12.661709
9698823,field (Rampalli+23),0.0,7.633587786259537,99.09616263990522,0.0772910021280587,0.00071929946922085,0.06237524440073255,13.622704
55745991,field (Rampalli+23),0.0,13.698630136986292,63.03525889485907,0.04095615866291412,0.0006466592994332999,0.11352538038813083,12.232108
220477481,field (Rampalli+23),0.0,4.9999999999999964,83.1293066147671,0.03972551735130745,0.0004972169316881,0.15093887116698887,13.4444
418646324,field (Rampalli+23),1.0,0.5470459518599557,77.83350363085029,0.1182009883584055,0.00154265000068905,0.007782637007432322,15.63645
245786953,Hyades,1.0,5.405405405405402,25658.421577812853,0.4058528850642579,2.7126906247215967e-05,0.08296660838041445,7.289236
17232188,Hyades,1.0,5.347593582887696,60206.70601496681,0.8439987294953188,1.5081453156056214e-05,0.08388345114760158,7.326902
60879815,Hyades,1.0,9.433962264150937,10966.615593014834,0.3944634853961892,7.226929426303993e-05,0.10514650000949705,7.349478
373027194,Hyades,1.0,4.9999999999999964,20184.103268397892,0.5916010699759608,3.520992613272907e-05,0.10710675488461699,7.370711
436651598,Hyades,1.0,8.474576271186434,45041.696922036615,0.6833458537992567,2.229596694970426e-05,0.0910823311686874,7.571756
245792139,Hyades,1.0,7.246376811594198,38769.793506444425,0.5489650726936767,1.6506024018816105e-05,0.10073429418347002,7.702559
311151814,Hyades,1.0,7.692307692307687,43786.447855330945,0.5231478803652915,1.6017441330563477e-05,0.13199146417262747,7.70564
245863570,Hyades,1.0,9.009009009009002,10072.961022847752,0.40411960261532726,5.1001308727154574e-05,0.09554016863869015,7.782416
